site_id,url,text,prob_dark,label
site_01775,https://dealoraa.com,Dealoraa,0.5,1
site_01776,https://dealveraa.com,PROMOTE 30% OFF FOR NEW YEAR HOLIDAY,0.5,1
site_01777,https://dearstep.com,BLACK FRIDAY SALE UP TO 50% OFF,0.5,1
site_01779,https://decorationvibes.com,"Sorry, this shop is currently unavailable.",0.5,1
site_01780,https://decorem.store,FREE SHIPPING ON ORDERS OVER $100,0.5,1
site_01781,https://decorzu.com,Free shipping on orders over $100,0.5,1
site_01782,https://decosticki.com,30% OFF on trending items,0.5,1
site_01783,https://deepbloo.com,Deepbloo France,0.5,1
site_01784,https://defi-planet.com,About Us,0.5,1
site_01785,https://degift.shop,30% OFF FOR HALLOWEEN,0.5,1
site_01786,https://deluxegiftsstore.com,ENJOY FREE SHIPPING WORLDWIDE,0.5,1
site_01787,https://dentechindustrial.com,717.921.5645,0.5,1
site_01788,https://desaiihub.com,PROMOTE 30% OFF FOR NEW YEAR HOLIDAY,0.5,1
site_01789,https://designinfire.com,"Sorry, our store is under annual maintenance,",0.5,1
site_01790,https://designmarts.com,namecheap,0.5,1
site_01791,https://devinejoy.com,"Sorry, this shop is currently unavailable.",0.5,1
site_01793,https://dlionmart.com,New customer Special Offer,0.5,1
site_01794,https://dlklemon.com,namecheap,0.5,1
site_01795,https://dodeian.com,"Sorry, this shop is currently unavailable.",0.5,1
site_01796,https://dogartify.com,10% off on all products,0.5,1
site_01798,https://doggietrendz.com,Free Shipping On All Orders Over $99,0.5,1
site_01800,https://doggosvibe.com,Free shipping on purchasing any three items,0.5,1
site_01801,https://dogpavilion.com,namecheap,0.5,1
site_01803,https://dogshoppingpro.com,Free Shipping on Orders Over $100!,0.5,1
site_01804,https://dogsymart.com,Free Shipping On All Orders Over $150.,0.5,1
site_01805,https://dogwz.com,PROMOTE 30% OFF FOR NEW YEAR HOLIDAY 🎄,0.5,1
site_01806,https://donkeyslovers.com,Get 10% off your order with code MULE10,0.5,1
site_01807,https://dopefoots.com,FREE SHIPPING ON ALL ORDERS,0.5,1
site_01808,https://dopegear.co,Christmas Sale: Biggest sale of the year.,0.5,1
site_01809,https://dotcall.shop,"Sorry, this shop is currently unavailable.",0.5,1
site_01810,https://dozyshopx.com,"Buy 2 items, get free shipping",0.5,1
site_01811,https://dressspin.com,"Sorry, our store is under annual maintenance,",0.5,1
site_01812,https://dresstheme.com,DressTheme,0.5,1
site_01813,https://dripfeets.com,namecheap,0.5,1
site_01814,https://drossel.store,KOSTENLOSER VERSAND FÜR ALLE BESTELLUNGEN INNERHALB DEUTSCHLANDS,0.5,1
site_01816,https://dtechconsulting.com,Your connection is not private,0.5,1
site_01817,https://dualsparks.com,Free Shipping on Orders Over $25.,0.5,1
site_01818,https://ducks-corner.com,Best Sellers,0.5,1
site_01819,https://dudusleep.store,"Sorry, this shop is currently unavailable.",0.5,1
site_01820,https://duhyn.com,"Sorry, this shop is currently unavailable.",0.5,1
site_01821,https://dusksail.com,namecheap,0.5,1
site_01822,https://dykeycap.com,Contact Us,0.5,1
site_01824,https://dynestie.com,"Sorry, this shop is currently unavailable.",0.5,1
site_01825,https://eagleshub.shop,"Sorry, this shop is currently unavailable.",0.5,1
site_01826,https://earthandpaws.com,Earth & Paws,0.5,1
site_01829,https://easybazz.com,Q .Global,0.5,1
site_01830,https://easybuygiftcorner.com,Q .Shopping,0.5,1
site_01831,https://easycartt.com,Q .Shopping,0.5,1
site_01832,https://easy-gadgetx.shop,We ship tousgae,0.5,1
site_01833,https://easy-getshop.com,Get Free Shipping On Any Orders Above 99$,0.5,1
site_01834,https://easygifti.store,Free Shipping On Orders Over $100,0.5,1
site_01835,https://easy-gifti-foryou.store,namecheap,0.5,1
site_01836,https://easy-giftii.store,PROMOTE 30% OFF FOR NEW YEAR HOLIDAY,0.5,1
site_01837,https://easygiftis.shop,"Sorry, this shop is currently unavailable.",0.5,1
site_01838,https://easy-giftis.shop,"Sorry, this shop is currently unavailable.",0.5,1
site_01839,https://easy-gift-shop.com,PROMOTE 30% OFF FOR NEW YEAR HOLIDAY,0.5,1
site_01840,https://easy-gift-usa.shop,PROMOTE 30% OFF FOR NEW YEAR HOLIDAY,0.5,1
site_01841,https://easymajestic.com,15% Discount On All Items,0.5,1
site_01844,https://easyres.com,Your connection is not private,0.5,1
site_01845,https://easy-shop-collection.com,Free Shipping On All Orders Over $99,0.5,1
site_01846,https://ebakshop.com,Free shipping on orders over $75 today! (USA Only),0.5,1
site_01849,https://ecogifte.com,namecheap,0.5,1
site_01850,https://ecogiftpoint.com,Use code ECOGIFT to get 5% off,0.5,1
site_01852,https://ecomgrovee.com,"Sorry, this shop is currently unavailable.",0.5,1
site_01853,https://ecoswat.shop,"Sorry, this shop is currently unavailable.",0.5,1
site_01855,https://efyndcart.com,OVER 1100+ HAPPY CUSTOMERS - UP TO 55% OFF TODAY!,0.5,1
site_01856,https://electricdevice.store,Buy Home,0.5,1
site_01857,https://elegantly.online,"Sorry, this shop is currently unavailable.",0.5,1
site_01858,https://elevatexmart.com,404,0.5,1
site_01859,https://eliteshopmart.com,Buy $99.00 more to enjoy FREE Shipping,0.5,1
site_01860,https://emmastore.com.vn,GIẢM GIÁ 50% CHO KHÁCH HÀNG THÂN THIẾT,0.5,1
site_01861,https://empirepilot.com,"Sorry, this shop is currently unavailable.",0.5,1
site_01862,https://encuesta.com,encuesta.com,0.5,1
site_01863,https://engineeriinglife.com,Engineered for Quality. Delivered with Care.,0.5,1
site_01864,https://enterlight.com.br,ENTER LIGHT,0.5,1
site_01865,https://ep.at,Händlersuche,0.5,1
site_01867,https://eshoploverzone.com,ESHOPLOVER ZONE,0.5,1
site_01870,https://essentialpetcare.store,Looking for a domain?,0.5,1
site_01871,https://esty-express.com,Free Shipping On All Orders Over $150.,0.5,1
site_01872,https://estyprint.shop,"20% off for Father day, use code 20percent",0.5,1
site_01875,https://etsycollection.shop,"Sorry, our store is under annual maintenance, please email mod@shops-support.com to be assisted.",0.5,1
site_01876,https://ettsyshop.com,FREE SHIPPING OVER $99,0.5,1
site_01541,https://awakelove.store,"Sorry, this shop is currently unavailable.",0.5,1
site_01542,https://awesomewoof.com,High-quality products,0.5,1
site_01543,https://awesommart.com,Hi! Sign in or register,0.5,1
site_01546,https://azirota.com,AZIROTA,0.5,1
site_01547,https://azltd.co,"Sorry, this shop is currently unavailable.",0.5,1
site_01548,https://baboytee.com,YOUNGPRINTI,0.5,1
site_01549,https://babygoodsnest.store,namecheap,0.5,1
site_01550,https://babyverden.no,Startsida,0.5,1
site_01551,https://bagstools.com,"Search for items, brands and inspiration",0.5,1
site_01552,https://baklibay.com,Your connection is not private,0.5,1
site_01553,https://balalstore.com,"Sorry, this shop is currently unavailable.",0.5,1
site_01556,https://baraiyas.co,BARAIYAS,0.5,1
site_01558,https://baselal.com,"Sorry, this shop is currently unavailable.",0.5,1
site_01560,https://bayhood.store,WELCOME TO THE BAYHOOD STORE,0.5,1
site_01561,https://beamisharts.com,"Sorry, this shop is currently unavailable.",0.5,1
site_01562,https://beamishlab.com,"Sorry, this shop is currently unavailable.",0.5,1
site_01563,https://beatific.store,"Sorry, this shop is currently unavailable.",0.5,1
site_01565,https://begiftstore.com,"Sorry, this shop is currently unavailable.",0.5,1
site_01566,https://begoniamearch.com,Get 10% Off Everything - Shop Now & Save!,0.5,1
site_01568,https://behumor.com,FREE SHIPPING ON ORDERS OVER $100,0.5,1
site_01569,https://belgievoetbal.com,"Sorry, our store is under annual maintenance, please email mod@shops-support.com to be assisted.",0.5,1
site_01570,https://beliefhaven.com,Free Shipping On All Orders Over $99.00,0.5,1
site_01571,https://beluvedmart.com,"Sorry, this shop is currently unavailable.",0.5,1
site_01572,https://benmerch.com,"FREE SHIPPING ON ALL ORDERS OVER $69,99",0.5,1
site_01573,https://beseest.com,"Sorry, this shop is currently unavailable.",0.5,1
site_01574,https://bestgiftishop.com,Buy 3 or More Items and Enjoy 10% OF Discount 🎉,0.5,1
site_01575,https://best-gifti-shop.com,FREE SHIPPING ON ORDERS OVER $100,0.5,1
site_01576,https://bestgifts1.com,SearchHounds,0.5,1
site_01577,https://bestnativeshop.com,FREE SHIPPING ON ORDERS OVER $199,0.5,1
site_01578,https://bestnativeshops.com,Free shipping on all orders over $120,0.5,1
site_01580,https://bestshopone.store,"Sorry, this shop is currently unavailable.",0.5,1
site_01581,https://bestsseller4u.com,Get free shipping on any orders above $75,0.5,1
site_01583,https://best-wears.com,Best Wear,0.5,1
site_01584,https://bestxclusive.com,Shipping Discount for any orders over $99.00,0.5,1
site_01586,https://bewiner.shop,"Sorry, our store is under annual maintenance,",0.5,1
site_01587,https://bhglobal.us,Free shipping on all orders over $50,0.5,1
site_01588,https://biegno.com,"Sorry, this shop is currently unavailable.",0.5,1
site_01590,https://bigbroqt.com,Free shipping for all orders from 100$+,0.5,1
site_01591,https://bigfood.store,"Sorry, this shop is currently unavailable.",0.5,1
site_01592,https://bigking.online,"Sorry, this shop is currently unavailable.",0.5,1
site_01593,https://bigozon.com,"Sorry, our store is under annual maintenance, please email support@shops-support.com to be assisted.",0.5,1
site_01594,https://bikerhoodstore.com,"SUMMER HEAT, BIGGER SAVINGS",0.5,1
site_01595,https://binbingadgets.com,"Sorry, this shop is currently unavailable.",0.5,1
site_01596,https://binminapparel.com,Bismiapparel.com,0.5,1
site_01598,https://bizet.site,"Sorry, our store is under annual maintenance,",0.5,1
site_01600,https://bjones.store,"Sorry, this shop is currently unavailable.",0.5,1
site_01601,https://blackroseshop.com,Free Shipping On All Orders Over $150.,0.5,1
site_01602,https://bland.ai,Sign up for our webinar on Feb 24: Replace your legacy IVR with voice AI,0.5,1
site_01603,https://blazegear.site,"Sorry, this shop is currently unavailable.",0.5,1
site_01604,https://blazegolt.com,namecheap,0.5,1
site_01605,https://blinkbay.site,"Sorry, this shop is currently unavailable.",0.5,1
site_01606,https://blinkship.shop,namecheap,0.5,1
site_01607,https://blinkzshop.com,Blinz Shop,0.5,1
site_01608,https://bloomsbouquet.net,Blossom,0.5,1
site_01609,https://blosding.com,Your connection is not private,0.5,1
site_01610,https://blubelt.store,"Sorry, this shop is currently unavailable.",0.5,1
site_01611,https://bluefit.com.br,Promoção válida até 28/02/2026. Valores sujeitos a alteração e válido somente para novos cadastros. Regulamento em bluefit.com.br/contratos,0.5,1
site_01612,https://blueskyshop.app,"Sorry, our store is under annual maintenance, please email mod@shops-support.com to be assisted.",0.5,1
site_01614,https://bluwir.com,"Sorry, this shop is currently unavailable.",0.5,1
site_01615,https://bodylinecenter.ch,+41 223104810,0.5,1
site_01616,https://bogagaclothes.com,"Sorry, this shop is currently unavailable.",0.5,1
site_01617,https://bohoween.com,"Sorry, this shop is currently unavailable.",0.5,1
site_01619,https://bommiland.com,"Sorry, this shop is currently unavailable.",0.5,1
site_01620,https://bonbaby.store,Free Standard Shipping,0.5,1
site_01621,https://bondcharm.com,BOND CHARM,0.5,1
site_01622,https://bookntookgift.com,Buy 3+ & save 20% Use Coupon Code: OFF20,0.5,1
site_01623,https://boshio.site,"We have updated our website, if you want to purchase, please email us, thank you very much for your suppport!",0.5,1
site_01624,https://boshio.website,"We have updated our website, if you want to purchase, please email us, thank you very much for your suppport!",0.5,1
site_01626,https://botniagold.com,BOTNIA GOLD,0.5,1
site_01628,https://bounkit.com,Made in US,0.5,1
site_01629,https://bpas.com,SECURE 2.0 Act,0.5,1
site_01631,https://brandfashions.shop,PROMOTЕ 30% OFF FOR NEW YEAR HOLIDAY,0.5,1
site_01632,https://brandsprint.shop,PROMOTE 30% OFF FOR NEW YEAR HOLIDAY,0.5,1
site_01633,https://brasinstyle.com,namecheap,0.5,1
site_01634,https://bricktify.co,Free Shipping on Purchases Over $90,0.5,1
site_01635,https://bricktify.net,"Sorry, this shop is currently unavailable.",0.5,1
site_01636,https://brightinnovationlabs.com,BRIGHT INNOVATION LABS,0.5,1
site_01637,https://britstee.com,Home,0.5,1
site_01638,https://btiis.shop,"Sorry, this shop is currently unavailable.",0.5,1
site_01639,https://btzclothing.com,"Sorry, this shop is currently unavailable.",0.5,1
site_01640,https://bubblespawshop.com,SPECIAL OFFERS FOR NEW AMBASSADORS!!,0.5,1
site_01642,https://bugaboobaby.store,"Sorry, this shop is currently unavailable.",0.5,1
site_01643,https://burghardt-delicious.com,in,0.5,1
site_01644,https://buttefence.com,TREASURE VALLEY: 208.825.3025,0.5,1
site_01645,https://buy123.com.tw,生活市集,0.5,1
site_01647,https://cajuncrawfish.com,Sucuri,0.5,1
site_01649,https://callies.com,CALLIES,0.5,1
site_01650,https://canderisis.shop,Canderisis,0.5,1
site_01651,https://canopyoffshorewind.com,RWE,0.5,1
site_01214,https://titan-cleaners.co.uk,Home,0.5,1
site_01215,https://tripx.se,TRIPX,0.5,1
site_01216,https://tutocado.es,Contáctanos si tienes alguna duda,0.5,1
site_01217,https://ubacotedivoire.com,GROUPE,0.5,1
site_01218,https://ubardc.com,Politique de Sécurité de l'Information,0.5,1
site_01219,https://unitypledge.com,UNITY,0.5,1
site_01220,https://uptaxi.ru,UPTAXI,0.5,1
site_01222,https://webinformatica.ch,WEB INFORMATICA,0.5,1
site_01224,https://wpinsure.com,f,0.5,1
site_01225,https://y.jewelry,Search,0.5,1
site_01226,https://yourvoteisyourvoice.com,YOUR = YOUR VOICE,0.5,1
site_01227,https://zokinderopvang.nl,zo kinder opvang,0.5,1
site_01229,https://26eprivatewealth.com,GoDaddy,0.5,1
site_01230,https://acasabainbridge.com,Acasă,0.5,1
site_01231,https://accufabnc.com,Mayville Engineering Company Announces Third Quarter 2025 Results,0.5,1
site_01232,https://actionhousing.org,About,0.5,1
site_01233,https://adc.edu,AMERICAN,0.5,1
site_01234,https://adcreatorsmena.com,ADCREATORS,0.5,1
site_01235,https://afianzadoraoserin.com,OSERIN LTDA. AFIANZADORA,0.5,1
site_01236,https://albanysteel.com,"Sorry, you have been blocked",0.5,1
site_01237,https://altec.nl,ALTEC,0.5,1
site_01238,https://americanadvocacygroup.com,American,0.5,1
site_01239,https://americanguardsecurity.com,AMERICAN GUARD,0.5,1
site_01240,https://anubis-shop.de,ANUBIS,0.5,1
site_01241,https://appetiteforenergy.com,APPETITE FOR ENERGY,0.5,1
site_01242,https://arrowmfggroup.com,ARROW,0.5,1
site_01244,https://backtrendz.com,FREE SHIPPING ON ORDER OVER $200,0.5,1
site_01245,https://balmytowels.com,We value your privacy,0.5,1
site_01246,https://bankershub.com,Limited Time Only! Save 20% on Individual Courses & Certifications! Code: LOVELEARNING,0.5,1
site_01247,https://bathingsolutions.co.uk,Hours: Open - Closes at 7pm,0.5,1
site_01248,https://bergische-diakonie.de,Sprache: DE,0.5,1
site_01249,https://blissdrive.com,Bliss Drive,0.5,1
site_01250,https://blooloc.com,+32 11 64 46 19,0.5,1
site_01251,https://bocaboutiquebathrooms.com,Boca Raton,0.5,1
site_01253,https://bravenewmarkets.com,Digital Business Enablement for B2B Companies,0.5,1
site_01254,https://broadheadequipment.com,155 Main Street,0.5,1
site_01255,https://cancungirlz.com,FAVORITOS,0.5,1
site_01256,https://caprem.com.br,"Ok, entendi!",0.5,1
site_01257,https://cccfiber.com,CherryCapital,0.5,1
site_01258,https://ccef.org,Last week to sign up for courses! Registration closes after February 23.,0.5,1
site_01259,https://chatmosscc.org,CHATMOSS,0.5,1
site_01261,https://clancancersupport.org,DONATE,0.5,1
site_01262,https://cleanwaterservices.org,Clean Water Services,0.5,1
site_01264,https://contracostaps.com,CONTRA COSTA,0.5,1
site_01265,https://coplan.it,FORMALINERS,0.5,1
site_01266,https://coppafeel.org,CoppaFeel! breast cancer awareness,0.5,1
site_01268,https://ctlowndes.com,f,0.5,1
site_01269,https://ctxprofessional.com,Products,0.5,1
site_01272,https://dartsdetail.com,Darts Mobile Detailing,0.5,1
site_01273,https://dbellabuilders.com,Home,0.5,1
site_01274,https://deleonrealty.com,deleon,0.5,1
site_01275,https://dermfx.com,Follow Us:,0.5,1
site_01276,https://designcode.io,Courses,0.5,1
site_01277,https://desjardins.ca,Desjardins,0.5,1
site_01278,https://devilsfilmdiscount.club,Nubiles Porn Network - 24 Sites ONLY $7.95,0.5,1
site_01279,https://dhltd.com,FINASTRA,0.5,1
site_01280,https://doublestar.sk,DOUBLE STAR,0.5,1
site_01282,https://dusablemuseum.org,The DuSable,0.5,1
site_01283,https://earthledger.one,EARTH LEDGER,0.5,1
site_01286,https://ecobud.com.au,"Sorry, you have been blocked",0.5,1
site_01287,https://educationalinnovation360.com,Call Today for a Free Demo: (812) 214-7425,0.5,1
site_01288,https://eldoradoreno.com,Your connection is not private,0.5,1
site_01290,https://emigrantdirect.com,EmigrantDirect.com,0.5,1
site_01291,https://emiliosmoving.com,EMILIO'S MOVING,0.5,1
site_01292,https://emma-mattress.jp,メルマガ特典,0.5,1
site_01293,https://evansvilleregion.com,EVANSVILLE REGIONAL ECONOMIC PARTNERSHIP,0.5,1
site_01294,https://evjcc.org,403 Forbidden,0.5,1
site_01295,https://exgsafaris.com,EXG SAFARIS,0.5,1
site_01296,https://fantaculo.it,FANTACULO,0.5,1
site_01297,https://fitness-refinery.com,easyname,0.5,1
site_01298,https://flyingeagle.se,Betala senare med Klarna,0.5,1
site_01299,https://flywheelcenters.com,flywheel&,0.5,1
site_01300,https://footprintchallenge.nl,The Footprint Challenge,0.5,1
site_01301,https://ford2go.se,Ford,0.5,1
site_01302,https://freudsid.com,Your connection is not private,0.5,1
site_01303,https://fridge.pl,składniki,0.5,1
site_01304,https://friscoedc.com,Media,0.5,1
site_01305,https://glossboss.rocks,UNFADED.,0.5,1
site_01306,https://greenharbourhomecare.com.au,GREEN HARBOUR,0.5,1
site_01307,https://groupe-uneo.fr,Uneo,0.5,1
site_01308,https://growyx.com,EN,0.5,1
site_01309,https://hdci.biz,"One Huntington Quadrangle, Suite 2S14, Melville, NY 11747",0.5,1
site_01311,https://herglobalimpact.com,ACADEMIA,0.5,1
site_01312,https://heskins.ae,استفسر عن منتجنا المضاد للانزلاق,0.5,1
site_01313,https://heskins.de,Lager sowohl in der EU als auch im Vereinigten Königreich.,0.5,1
site_01314,https://heskins.es,Almacenes en la UE y el Reino Unido.,0.5,1
site_01315,https://heskins.fr,Entrepôts dans l'UE et au Royaume-Uni.,0.5,1
site_01316,https://heskins.it,Magazzini sia nell'UE che nel Regno Unito.,0.5,1
site_01317,https://holokolo.ro,Google,0.5,1
site_01319,https://hotelilcervo.com,IL CERVO,0.5,1
site_01320,https://huntsham.com,Huntsham Heritage Meats,0.5,1
site_01321,https://icnvic.org.au,ICN,0.5,1
site_01322,https://iedfglobal.org,f,0.5,1
site_01323,https://igniteparenting.com,IGNITE,0.5,1
site_01324,https://imperialfinishcarpentry.com,Home,0.5,1
site_01325,https://insightu.dk,Parforholds Eksperten,0.5,1
site_01326,https://inspio.no,inspio.,0.5,1
site_01328,https://ipp-ips.com,X,0.5,1
site_01329,https://japaniste.fr,S'inscrire !,0.5,1
site_01330,https://jdrestorations.com,Request a free inspection,0.5,1
site_01331,https://jotalszom.hu,+36 20 519 5202,0.5,1
site_01332,https://jubelbeer.com,JUBEL,0.5,1
site_01333,https://kailonfit.com,KAILON,0.5,1
site_01334,https://kellotorni.fi,KELLOTORNI,0.5,1
site_01335,https://kerrlawfirm.com,"16480 Harbor Blvd, Suite 100, Fountain Valley, CA 92708",0.5,1
site_01336,https://keyenlock.com,Serving Brevard County for 25+ Years,0.5,1
site_01337,https://keystonerv.com,Access denied,0.5,1
site_01338,https://lanaana.com,LANA ANNA,0.5,1
site_01339,https://laprinta.de,laprin ta,0.5,1
site_01340,https://latestsightings.com,LATEST SIGHTINGS,0.5,1
site_01341,https://littlehandsot.com,Little Hands,0.5,1
site_01342,https://livesanmarcopromenade.com,SAN MARCO,0.5,1
site_01343,https://lmc-caravan.de,LMC,0.5,1
site_01344,https://lojaprodigygsn.com.br,FRETE GRÁTIS PARA TODO BRASIL,0.5,1
site_01345,https://londonseminary.org,The Pastoral Training Course,0.5,1
site_01346,https://lucydinstore.com,lucyd,0.5,1
site_01348,https://maddinhauser.com,MH Maddin Hauser,0.5,1
site_01349,https://madesafe.ca,MADE SAFE,0.5,1
site_01350,https://malchuty.org,חפש,0.5,1
site_01353,https://mavalerio.com.br,Mavalério,0.5,1
site_01354,https://maximaltrips.com,maximal,0.5,1
site_01357,https://mcfaglobal.com,mcfa,0.5,1
site_01358,https://mclarenhealthplan.org,Need help? 1-888-327-0671 (TTY: 711),0.5,1
site_01359,https://metroplumb.co.uk,Local plumbers.,0.5,1
site_01360,https://miamibeachboutiquebathrooms.com,Miami Beach,0.5,1
site_01361,https://mies-fm.com,MIES FACILITIES MANAGEMENT An andwis. group company,0.5,1
site_01362,https://minisforumpc.nl,Bedankt voor het kiezen van Minisforum NL!,0.5,1
site_01363,https://mm.services,"MINUTE MAN SERVICES, Inc.",0.5,1
site_01364,https://mobomo.com,mobomo,0.5,1
site_01365,https://modern.com.br,MODERN,0.5,1
site_01367,https://motoredge.mx,Envíos Gratis en todo México desde $2500,0.5,1
site_01368,https://mueblesalbura.com.co,Con Addi paga a tres cuotas el producto que siempre has querido con 0 % de interés. TyC,0.5,1
site_01369,https://mustard-research.com,mustard,0.5,1
site_01370,https://newdaymedspa.com,NEW DAY MEDSPA,0.5,1
site_01371,https://nobistechnologies.com,Home,0.5,1
site_01372,https://nothingad.com,nothingAD,0.5,1
site_01373,https://nsn.com,Your connection is not private,0.5,1
site_01375,https://olivida.nl,Klik hier voor 15% korting op je eerste bestelling →,0.5,1
site_01377,https://onespiritualcenter.org,Your connection is not private,0.5,1
site_01378,https://onlinekey.me,HOME,0.5,1
site_01381,https://orkide.no,orkide EKSPRESSEN,0.5,1
site_01382,https://pagination.club,How to learn things worth learning,0.5,1
site_01383,https://pccla.com,PROJECTS,0.5,1
site_01384,https://peabodytv.org,978-977-0570,0.5,1
site_01385,https://petitpicotin.com,bébés,0.5,1
site_01386,https://pikron.cz,475 209 587,0.5,1
site_01388,https://pinnbrokers.com,Pinnacle Brokers Insurance Solutions,0.5,1
site_01390,https://popmoney.com,fiserv.,0.5,1
site_01391,https://pressbox.io,Pressbox,0.5,1
site_01394,Unknown,Call Us Free: +1 941-254-3264,0.5,1
site_01396,https://prummel-optiversum.nl,OPTIVERSUM,0.5,1
site_01397,https://purelypope.com,Purely Pope,0.5,1
site_01398,https://ravennahomes.com,50 HOUSTON'S BEST PRISM AWARDS GHBA 2025 WINNER,0.5,1
site_01399,https://resonancecr.com,info@ResonanceCR.com,0.5,1
site_01400,https://resonancesouls.com,info@ResonanceCR.com,0.5,1
site_01401,https://reynoldsmotorsports.com,HOME,0.5,1
site_01402,https://riversidemarine.ca,INVENTORY,0.5,1
site_01404,https://rosetti.it,ROSETTI MARINO,0.5,1
site_01405,https://royaldoultonoutlet.com.au,BEST SELLERS,0.5,1
site_01407,https://saltspringcentre.com,The SALTSPRING CENTRE of YOGA,0.5,1
site_01409,https://sapelem.com,SAPELEM,0.5,1
site_01411,https://serenityshop.it,Serenity,0.5,1
site_01412,https://seventrans.cn,Learn more about how we help western companies like you on Upwork,0.5,1
site_01413,https://shaman-clinic.com,לכל המוצרים,0.5,1
site_01414,https://sibemir.com,INNOVACIÓN CON PROPÓSITO: FEMTECH,0.5,1
site_01415,https://simpleworkcomp.com,Access to simpleworkcomp.com was denied,0.5,1
site_01417,https://skiesandscopes.com,SKIES & SCOPES,0.5,1
site_01418,https://skincareparadisetampa.com,Taty,0.5,1
site_01419,https://slac.stanford.edu,SLAC NATIONAL ACCELERATOR LABORATORY,0.5,1
site_01422,https://soofretreats.nl,Soof,0.5,1
site_01425,https://surfright.nl,HitmanPro,0.5,1
site_01106,https://atyourservicejanitorial.net,At Your Service Janitorial LLC,0.5,1
site_01107,https://avanticigar.com,Avanti,0.5,1
site_01108,https://backermany.com,BACKERMANY,0.5,1
site_01109,https://bearstrengthcounseling.com,Bear Garden — 52 weeks of growth with Bear the goldendoodle by your side.,0.5,1
site_01110,https://benlalez.com,B,0.5,1
site_01111,https://bestproducts.es,Search and find...,0.5,1
site_01112,https://bodyme.co.uk,SUBSCRIBE & SAVE 20% with recurring subscriptions,0.5,1
site_01113,https://brilliantbabyfoods.com,Home,0.5,1
site_01114,https://capespana.fr,CAP ESPAÑA,0.5,1
site_01115,https://celsafrance.com,CELSA FRANCE,0.5,1
site_01117,https://coloradodems.org,COLORADO DEMOCRATS,0.5,1
site_01118,https://corbel.co.uk,CORBEL,0.5,1
site_01120,https://cosmari.it,cosmari,0.5,1
site_01122,https://dance-bit.com,Dancebit,0.5,1
site_01123,https://datasauce.com,DATA Sauce,0.5,1
site_01124,https://droplet-reminder.com,droplet,0.5,1
site_01125,https://eastcottreferrals.co.uk,eastcott,0.5,1
site_01126,https://ediscom.ru,Обратная связь,0.5,1
site_01127,https://edisonpozomayorga.com,epm,0.5,1
site_01128,https://elonwellness.com,elon,0.5,1
site_01130,https://epiloglaser.nl,EpilogLaser,0.5,1
site_01132,https://erhvervscykler.dk,Hurtig levering af erhvervs cykler,0.5,1
site_01133,https://escolakoru.com.br,KORU,0.5,1
site_01134,https://espspecialty.com,877-670-2ESP,0.5,1
site_01136,https://everbill.com,everbill,0.5,1
site_01137,https://evolvedhairtransplant.com.au,EVOLVED,0.5,1
site_01138,https://expressmedicalcostarica.com,ExpressMedical,0.5,1
site_01139,https://f5escapes.com,EMAIL US,0.5,1
site_01140,https://farmboyfinearts.com,Work,0.5,1
site_01141,https://foresterhaynie.com,FORESTER HAYNIE,0.5,1
site_01142,https://frankdamazio.com,FD FRANK DAMAZIO,0.5,1
site_01143,https://futurmetal.com,Chi Siamo,0.5,1
site_01144,https://gnla.com.au,GNLA,0.5,1
site_01146,https://heimerle-meule.com,"We use cookies to ensure that we give you the best experience on our website. Our website uses cookies, which could include also third party cookies, to send advertising that is relevant to you. If you want to find out more about the cookies we use and how to disable them, you can access our",0.5,1
site_01147,https://hellotickets.com.mx,Hellotickets,0.5,1
site_01148,https://hellotickets.dk,Hellotickets,0.5,1
site_01149,https://hellotickets.nl,Hellotickets,0.5,1
site_01150,https://hellotickets.se,Hellotickets,0.5,1
site_01151,https://heraclesnutrition.it,Spedizione Gratuita in 24/48H da soli 49€,0.5,1
site_01152,https://heyduvet.com.au,The World's Best Doona Cover,0.5,1
site_01153,https://icehorse.net,30 DAY MONEY BACK GUARANTEE | SPEND $99 USD TO UNLOCK FREE SHIPPING,0.5,1
site_01154,https://independentliving.co.uk,@IndLiving,0.5,1
site_01155,https://iriss.org.uk,The provided host name is not valid for this server.,0.5,1
site_01156,https://jeffdudan.com,JEFF DUDAN.COM,0.5,1
site_01158,https://jobfind360.com,A Note About Cookies,0.5,1
site_01159,https://kngf.nl,Koninklijk Nederlands Genootschap voor Fysiotherapie,0.5,1
site_01161,https://ladcyklen.dk,Hurtig levering af ladcykler,0.5,1
site_01162,https://lamylamabogados.cl,LAM & LAM ABOGADOS ASOCIADOS,0.5,1
site_01163,https://leaderelectric.net,Leader Electric,0.5,1
site_01164,https://lemona-electronics.eu,LEMONA,0.5,1
site_01166,https://lionstory.com,Early bird Ramadan offer: 35% OFF second book,0.5,1
site_01167,https://lumiant.com.au,LUMIANT,0.5,1
site_01168,https://martajobs.bg,marta,0.5,1
site_01169,https://matt.nl,matt,0.5,1
site_01170,https://maximalself.com,HOME,0.5,1
site_01171,https://micodmc.it,www.micodmc.it - Additional security check is required,0.5,1
site_01172,https://miniflacons.com,Kostenloser Versand ab 55€,0.5,1
site_01173,https://mobilecomputer-repair.co.uk,MCR,0.5,1
site_01174,https://mystrivepath.com,SP,0.5,1
site_01175,https://native-youth.com,SALE,0.5,1
site_01176,https://nolostand.it,www.polostand.it - Additional security check is required,0.5,1
